uts,utc_time,artist,artist_mbid,album,album_mbid,track,track_mbid
"1617220645","31 Mar 2021, 19:57","Their Dogs Were Astronauts","","Neon Theatre","54896699-3ab4-40e4-8cfd-f553d67b72ea","Contortionist","0d0c50cc-94b9-4744-b167-9fc35073da9c"
"1617220489","31 Mar 2021, 19:54","Beatboys","","Time Is Tight","","Time Is Tight",""
"1617220117","31 Mar 2021, 19:48","yMusic","9140d062-a40f-4611-8643-9665a23cb780","First","d395834a-b1db-4711-a687-df46607f54fd","Eleven","01f14fec-af9a-41dd-ae09-c7c1d6112fbf"
"1617220056","31 Mar 2021, 19:47","Alexandre Desplat","391846f7-f09f-470c-b188-c16b3a2022e4","Fantastic Mr. Fox (Original Soundtrack)","","Mr. Fox in the Fields","cdefa32e-1bb0-3077-8ea5-e614643a9b23"
"1617219667","31 Mar 2021, 19:41","Their Dogs Were Astronauts","","Kolibri","","Kolibri",""
"1617219507","31 Mar 2021, 19:38","Creedence Clearwater Revival","109958eb-a335-4c5e-907e-597ff4c6af46","Green River","01897e06-c210-401d-b6e3-d40847a0e8ad","Broken Spoke Shuffle","02dd83be-c2b5-3f64-9193-e4c929439fad"
"1617219288","31 Mar 2021, 19:34","Ratatat","f467181e-d5e0-4285-b47e-e853dcc89ee7","Ratatat","8711e3f9-9b77-3c79-bdc6-c7920d5b891a","Germany to Germany","0ec37b03-c14a-3a27-82e4-5e83733676ce"
"1617219288","31 Mar 2021, 19:34","AyokAy","04454506-29bb-48f2-a310-bb043f4b6681","In the Shape of a Dream","aa60ae8f-c96f-4d0f-ad69-c370d69de1f2","Something Familiar","233231d1-8943-416f-baca-1af987d0c4ed"
"1617219085","31 Mar 2021, 19:31","AyokAy","04454506-29bb-48f2-a310-bb043f4b6681","In the Shape of a Dream","aa60ae8f-c96f-4d0f-ad69-c370d69de1f2","Something Familiar","233231d1-8943-416f-baca-1af987d0c4ed"
"1617218751","31 Mar 2021, 19:25","Grandson","","BLOOD // EDITS","091371f0-274e-42e1-90fb-221495fba7b1","Blood // Water - AWOLNATION Remix",""
"1617218569","31 Mar 2021, 19:22","Avicii","c85cfd6b-b1e9-4a50-bd55-eb725f04f7d5","AVĪCI (01)","22a7ebb5-413c-4fe9-91bf-bc40d0da7d08","Without You (feat. Sandro Cavazza)",""
"1617218386","31 Mar 2021, 19:19","IWR","af70b987-d311-4b7b-85a1-23f5f25548e3","Find","","Find",""
"1617218170","31 Mar 2021, 19:16","Lost Sky","","Dreams pt. II","","Dreams pt. II",""
"1617217919","31 Mar 2021, 19:11","MitiS","","Hurt (feat. Zack Gray)","","Hurt (feat. Zack Gray)",""
"1617217455","31 Mar 2021, 19:04","Jason Richardson","14a4cbf6-a92b-46b4-884b-4f055c9cce00","The Arena","bd0619f1-443e-48cf-85ac-c9b2007a70df","The Arena","0c003b32-6091-48b0-a852-a03af4bf13f3"
"1617217288","31 Mar 2021, 19:01","Andrew Applepie","e3d7cfab-477a-49e1-b001-45893ba268aa","Andrew Applepie","5e6eacd2-5a87-416d-a542-f9712ed71f8f","I'm So","91cffa18-9057-48e9-8198-54db12d2cb94"
"1617217029","31 Mar 2021, 18:57","Glass Animals","20395131-fbde-43ce-b141-b700cfdae99c","Dreamland","496cd243-5003-4f11-bfe3-d094fb545750","Domestic Bliss","0917c904-87fd-41e5-8e75-316d0a3fa95b"
"1617216680","31 Mar 2021, 18:51","Crywolf","61a64e46-1558-4d13-b365-af150bdbe604","Ghosts EP","1f9bc261-5e2f-4296-b724-f38d3a3848a7","The Home We Made Pt. II",""
"1617216400","31 Mar 2021, 18:46","Deaf Kev","","Invincible","","Invincible","045cede3-a3ab-4111-964d-c9b8835199dd"
"1617216193","31 Mar 2021, 18:43","ANIMA!","52ed3041-62cf-4417-9fb2-07dd01ecf15f","ANIMA!","84e3be2c-c318-4933-95cb-21016da714a9","Optimism","5dad9b7c-eb10-4e0b-b4be-2d87d65e1a26"
"1617215926","31 Mar 2021, 18:38","Duumu","","Little Me","","Little Me",""
"1617215766","31 Mar 2021, 18:36","Raven & Kreyn","","Sing For You","","Sing For You",""
"1617215528","31 Mar 2021, 18:32","Zeds Dead","","Catching Z's","","late night drive",""
"1617215281","31 Mar 2021, 18:28","Kayzo","","Lifeline","","Lifeline",""
"1617214869","31 Mar 2021, 18:21","Seven Lions","75c016da-48e4-4992-8a10-b7128189b272","Worlds Apart","c7f68fb6-17af-441c-a64c-03f05ad12cfd","Worlds Apart",""
"1617214483","31 Mar 2021, 18:14","C.W. McCall","07a7e7d3-910c-472e-92b2-a3a69f95a504","C.W. McCall's Greatest Hits","","Convoy","047acc46-de8e-4311-b605-ef47b4c826f9"
"1617214194","31 Mar 2021, 18:09","Vicetone","cc91bb2e-7330-4f9e-ae04-4f78f49e3155","I Feel Human","a5cbfe0b-5297-4170-beb0-84a1763a65d2","I Feel Human",""
